"","mz","rt","7122","7147","7150","7153","7184","7238","7406","7408","7421","7445","7486","7496","7506","7547","7658","7662","7744","7759","7762","7776","7791","7843","7847","7852","7855","7858","7860","7861","7862","7870","7874","7875","7879","7897","7899","7904","7906","7908","7909","7910","7911","7912","7938","7941","7947","7948","7955","7971","7989","8095","8096","8101","8106","8129","8226","8244","8264","8275","8283","8332","8336","8361","8374","8377","8406","8441","8444","8447","8452","8458","8462","8464","8466","8467","8475","8480","8483","8485","8496","8502","8503","8511","8513","8515","8523","8534","8537","8550","8564","8565","8573","8577","8589","8591","8592","8605","8624","8628","8629","8667","8675","8683","8692","8696","8728","8734","8735","8746","8749","8753","8754","8758","8764","8765","8774","8776","8778","8783","8784","8785","8788","8789","8794","8795","8800","8802","8803","8805","8806","8807","8809","8815","8841","8843","8844","8846","8847","8849","8878","8882","8892","8894","8898","8924","8932","8982","8998","9010","9018","9030","9033","9074","9079","9126","9148","LLDeep_0001","LLDeep_0003","LLDeep_0010","LLDeep_0011","LLDeep_0012","LLDeep_0015","LLDeep_0018","LLDeep_0021","LLDeep_0022","LLDeep_0024","LLDeep_0026","LLDeep_0027","LLDeep_0028","LLDeep_0029","LLDeep_0030","LLDeep_0033","LLDeep_0034","LLDeep_0037","LLDeep_0039","LLDeep_0043","LLDeep_0047","LLDeep_0052","UMCGIBD00072","UMCGIBD00122","UMCGIBD00030","UMCGIBD00167","UMCGIBD00208","UMCGIBD00032","UMCGIBD00529","UMCGIBD00371","UMCGIBD00145","UMCGIBD00613","UMCGIBD00004","UMCGIBD00053","UMCGIBD00269","UMCGIBD00250","UMCGIBD00327","UMCGIBD00249","UMCGIBD00461","UMCGIBD00266","UMCGIBD00347","UMCGIBD00645","UMCGIBD00361","UMCGIBD00485","UMCGIBD00041","UMCGIBD00126","UMCGIBD00082","UMCGIBD00442","UMCGIBD00412","UMCGIBD00539","UMCGIBD00077","UMCGIBD00141","UMCGIBD00389","UMCGIBD00112","UMCGIBD00508","UMCGIBD00588","UMCGIBD00106","UMCGIBD00393","UMCGIBD00458","UMCGIBD00254","UMCGIBD00593","UMCGIBD00233","UMCGIBD00238","UMCGIBD00027","UMCGIBD00064"
"group","mz","rt","CD","CD","CD","CD","CD","CD","CD","CD","CD","CD","CD","UC","UC","CD","CD","Control","CD","CD","UC","UC","CD","CD","Control","UC","Control","Control","Control","Control","Control","Control","Control","CD","Control","UC","Control","Control","Control","Control","Control","Control","Control","Control","CD","CD","CD","CD","Control","CD","CD","CD","UC","UC","UC","UC","CD","Control","CD","UC","Control","Control","CD","CD","CD","CD","CD","UC","UC","UC","CD","UC","CD","UC","CD","CD","CD","UC","CD","CD","CD","UC","UC","UC","UC","UC","CD","CD","CD","CD","CD","CD","CD","CD","Control","CD","CD","UC","CD","UC","CD","UC","CD","Control","UC","UC","UC","UC","UC","CD","CD","CD","Control","CD","Control","Control","Control","Control","UC","CD","Control","UC","Control","Control","CD","UC","CD","CD","UC","UC","CD","CD","UC","UC","CD","CD","UC","UC","CD","UC","CD","UC","CD","UC","UC","UC","UC","UC","UC","UC","UC","UC","UC","UC","UC","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","CD","UC","CD","UC","UC","CD","UC","UC","CD","UC","UC","UC","UC","UC","UC","UC","UC","UC","UC","UC","UC","CD","CD","CD","CD","CD","UC","UC","CD","CD","UC","CD","CD","UC","CD","UC","CD","CD","UC","CD","CD","CD","CD"
"M375.2901T12.4","375.2901","12.43","10719","2298.38","9323.26","7920.26","10481.8","16.2067","0","5879.86","4716.66","1992.89","4910.32","7773.91","5064.26","4849.66","8927.44","10078.6","8506.14","5135.56","0","4875.52","7441.56","14.483","5001.76","8052.08","7325.53","6125.63","7913.98","5737.49","7259.87","7560.23","10721","1111.71","6644.61","8982.47","7308.22","6229.21","4407.04","3590.66","9121","7995.8","7235.64","6713.5","7737.51","6843.42","18.2031","9478.59","9181.46","0","57.914","13.6383","120.597","6898.03","6064.52","3040.63","34.644","13564.4","11.0574","1528.46","14132.6","8798.5","18.0934","4483.51","13487","4673.26","5524.68","6405.46","8227.94","6962.39","27.5764","4790.48","8314.27","1248.04","7834.26","5103.26","13424","0","4727.06","16856.4","7945.84","174.896","11709.8","7790.69","12663.8","9015.19","418.119","44.0863","0","38.2858","66.043","28.1954","5325.11","9769.05","7463.8","10604.9","6911.29","460.497","10214.1","5558.7","29.5144","5317.96","3995.38","3333.34","3598.83","3988.59","5905.84","9262.66","1280.76","49.6359","26.1743","345.963","5711.95","15.5107","2310.64","6104.43","7747.48","1316.94","5922.14","5780.11","8452.28","6396.8","13106.9","6295.71","7422.26","6150.95","5106.25","8703.37","4631.39","111.252","0","25.3252","39.8724","304.895","106.826","8612.67","94.1916","3336.06","3561.85","0","6150.56","226.42","431.02","5717","2416.38","8775.01","17.7649","9810.2","532.013","7455.24","5278.23","66.404","2922.59","3551.71","8654.45","7135.81","5810.56","8163.16","7876.45","3164.94","11609.2","10018.8","9060.28","10199.1","11534.9","12143.6","7626.57","12311.8","9813.78","11936.1","4008.98","6798.59","8149.37","8328.59","8313.11","692.197","10125.6","3933.58","9657.33","90.7491","5711.33","2015.58","6901.54","10049.4","2066.65","8901.89","5987.25","11.5018","5562.97","42.846","5484.54","7119.63","1232.95","8508.64","3634.22","0","6822.31","2532.21","195.851","7021.24","9217.96","3853.09","29.484","9402.6","10981.9","7369.37","2311.86","1249.07","9573.77","10558.4","5864.9","14280.8","2477.83","6320.1","7213.47","4445.43","9.29291","7212.59","8355.22","281.586","5887.3","3320.53"
"M554.3816T13.9","554.3816","13.94","22.9004","0","979.131","10.4078","0","15.4411","113.864","0","7.87893","14.1638","173.216","0","28.9321","0","0","0","0","0","9.87034","156.854","0","255.466","44.0029","85.8552","17.9064","23.4137","0","0","0","0","0","5247.35","0","30.2343","0","0","0","0","0","0","15.9712","0","244.275","238.524","0","9.07355","0","32.7729","26.3411","0","4904.95","0","6732.55","1368.15","2488.64","0","383.861","1590.28","0","0","614.192","26.1949","0","74.8088","0","0","31.7325","35.326","3235.06","0","179.89","164.126","0","64.169","22.6726","5236.7","13.9443","0","0","7774.81","0","890.378","0","10.6776","7153.72","225.973","19.2716","1908.98","6.97552","1531.87","37.2441","15.0829","43.2065","59.2794","0","12346.5","55.8412","88.0354","55.0621","0","31.0561","87.2727","0","62.4419","0","123.952","147.681","329.679","58.5171","53.5095","0","183.427","0","14.027","158.364","0","228.537","37.3275","0","204.917","0","0","0","160.738","45.6007","0","0","2426.14","4072.73","495.119","104.779","737.071","261.63","600.107","21.0384","62.4615","43.3385","238.626","1421.88","2059.74","55.9314","0","2487.31","19.393","1061.3","17.99","657.262","0","105.052","88.2221","97.9126","70.2138","0","61.0698","0","0","15.1651","0","54.2657","0","0","11.8688","30.6822","200.815","0","0","37.5871","13.472","0","24.8545","8.45464","0","0","0","18.0327","6.93509","0","87.2209","22.5882","70.5499","65.2245","31.3828","66.0279","0","0","24.8786","23.848","6049.04","10.0335","11.3993","1917.05","0","31.0913","287.48","80.5769","844.779","274.793","0","32.0359","100.571","72.3871","16.3705","0","216.509","101.919","58.9556","0","75.8581","16.2285","52.2359","866.579","12.7188","17.7878","28.7396","621.908","44.4028","100.67","1293.38","0","65.9779"
"M471.3475T11.8","471.3475","11.82","62.4388","1053.42","58.4696","34.1667","648.341","43.1086","150.103","24.8254","23.2059","5.92204","232.436","17.7135","58.4182","14.5423","80.9272","51.4698","180.496","83.2925","467.447","31.4649","0","96.0828","49.5058","55.0183","54.9233","490.274","1515.98","13.9761","29.4444","10.9992","97.9227","65.4258","326.624","425.58","314.873","66.6002","16.6044","125.291","835.792","0","2629.27","770.241","49.525","9.45352","0","19.8444","1367.56","0","0","12.4556","18.5963","67.8283","19.1212","34.9878","0","30.4156","66.1052","21.9399","46.8047","140.149","0","15.565","14.6736","19.2149","0","87.3674","223.859","140.948","0","76.1788","8.92231","285.997","114.875","378.21","22.6413","0","36.0162","0","26.5301","0","161.242","1049.31","543.497","97.7172","0","0","0","48.6371","5.7776","0","172.53","77.3444","1262.5","113.013","33.4729","0","34.3241","637.29","26.0744","174.989","45.4828","6.20802","30.7672","103.657","106.341","0","28.346","83.7294","48.6138","40.4777","109.172","0","143.204","1311.58","172.453","0","278.812","13.1701","104.038","0","1070.04","3185.19","278.159","199.215","31.2802","53.3086","1739.17","79.1444","0","0","0","0","246.502","14.6365","41.7887","0","0","84.8504","9.67398","0","10.8304","49.3334","0","21.9344","0","90.4067","0","101.021","178.496","151.406","0","0","0","76.6482","49.7617","3319.04","275.016","1844.59","227.101","195.188","200.325","155.575","135.361","1128.45","0","27.1314","35.3575","64.0724","82.6056","416.043","36.6685","0","925.565","14.6087","40.4711","247.081","250.918","134.2","132.918","118.819","15.0962","914.78","404.727","460.846","170.961","159.669","492.461","0","69.1025","33.4158","156.322","75.4829","38.4779","0","71.8798","27.9611","23.4771","401.099","21.7067","0","50.4736","8.83801","402.992","93.115","18.0805","2938.52","1150.26","103.037","222.445","6945.71","16.9436","13.6262","15.4686","127.831","11.4075","164.417","35.94","1449.99","323.008","53.4481"
"M227.2008T14","227.2008","14.01","90.7895","38.2314","67.5632","414.545","52.7557","83.6998","87.1946","22.8744","15.0712","35.2854","22.6705","30.7474","65.3963","21.4595","36.9947","35.5479","39.765","22.6862","216.917","16.0875","29.696","212.942","52.4721","43.7809","314.791","42.2617","28.6132","35.869","28.6644","23.0548","71.2201","21.6767","76.7142","40.2911","35.1657","34.3442","39.422","19.2857","41.4752","28.5629","20.801","48.8888","44.8968","19.2777","284.717","121.548","61.1846","42.6316","107.416","27.4486","29.851","73.7232","21.7477","33.6259","394.761","225.996","56.2118","24.1345","247.206","451.176","121.763","15.7217","43.7857","30.1809","27.4556","15.2214","67.0807","58.0443","138.699","13.1571","91.5032","20.4315","37.0102","51.7121","133.044","0","21.8572","98.6311","14.8988","40.2521","94.8792","66.9571","78.1981","21.921","55.5349","438.761","57.2609","20.6307","14.6141","58.4188","47.555","124.205","36.9813","231.869","38.0156","46.3858","29.6578","726.642","53.9982","40.5658","15.1207","2170.08","209.049","280.808","99.5613","22.9092","287.316","78.2363","3036.17","132.77","62.9059","157.84","125.687","134.647","354.872","552.398","96.8118","150.404","119.991","194.96","25.6997","22.0918","41.6537","148.195","31.5346","99.6595","100.14","54.2785","56.1152","61.0213","77.6405","31.2968","28.4986","561.428","178.145","31.7591","36.3789","40.1732","288.472","39.136","22.7463","186.434","25.6385","1012.96","44.9985","216.967","52.4297","71.4692","1189.74","161.895","21.1671","164.045","0","106.685","84.2834","1539.75","282.499","48.8461","101.145","36.669","29.9951","33.9379","58.0921","75.7585","90.1104","72.8141","46.8291","57.6862","50.143","39.7525","56.5845","62.196","60.4697","30.6275","33.7555","61.3163","52.7557","24.1441","250.921","242.849","397.2","78.4135","24.5491","39.2575","80.2061","23.9051","105.898","87.8426","30.8304","122.224","81.0966","203.191","179.317","45.1658","47.0287","33.3351","28.0552","53.4657","20.8299","31.394","9.88129","72.8947","149.893","42.4572","31.405","595.344","40.4887","90.9737","109.387","46.462","51.1064","40.8483","91.6586","414.829","430.866","46.6359","51.8313","58.4393","35.7021","36.1039"
"M365.3421T18","365.3421","17.96","177.954","0","31.4151","79.5839","33.3968","11.3391","0","72.6215","0","0","10.4441","16.8145","48.2542","49.7551","0","0","0","16.5463","0","9.54886","53.3461","9.38479","0","0","47.3873","23.5089","0","0","0","0","0","0","35.9037","0","25.3174","11.1396","0","16.2319","10.0238","0","0","42.8485","0","15.4093","60.1545","0","0","0","29.4738","62.809","0","65.279","11.7649","0","0","80.1434","0","23.6949","33.1323","45.0889","0","0","11.4003","17.6706","23.3489","0","0","0","0","31.7861","12.632","0","58.5681","60.5408","10.9388","319.199","30.8143","13.0291","16.2981","43.4874","20.7487","0","0","0","0","0","0","39.0898","0","24.0951","0","19.9205","0","13.1269","0","0","0","47.9469","0","0","19.3","6.59764","34.7777","0","40.4824","46.5678","0","69.1946","34.5443","42.8082","56.4092","42.8075","63.2333","17.5916","28.3303","14.533","35.1195","26.7186","73.0715","43.3195","55.4189","22.1611","85.4743","369.866","28.1881","119.163","46.4575","0","29.6788","31.6362","0","27.6737","0","132.319","34.367","22.5315","82.4861","27.2613","59.7545","0","0","77.3844","22.8382","25.6184","30.8306","36.8914","0","145.523","40.7951","17.7327","18.9427","107.747","0","37.7355","0","0","23.529","13.16","47.459","0","0","0","12.305","16.0081","0","31.6183","27.2324","43.8664","17.7379","0","0","0","15.3633","9.23385","23.6434","7.78678","0","0","0","28.6851","54.0118","0","0","0","0","0","0","15.3106","0","0","0","13.7462","0","0","31.9708","36.7364","0","44.5434","10.6825","7.83848","0","0","0","23.8187","0","16.4495","0","10.4126","7.56015","0","0","5.51302","0","25.6721","36.2748","76.9343","0","0","45.2921","0"
"M455.3528T13.9","455.3528","13.87","102.253","205.356","267.748","40.6278","208.849","12.8464","32.2321","26.8298","235.454","212.813","39.9494","31.2776","176.729","87.887","416.783","253.863","57.0619","69.6194","283.313","13.624","13.8177","35.9683","277.38","332.956","154.858","131.627","371.846","20.4837","293.067","136.209","242.331","0","321.457","197.232","151.31","83.0916","143.471","42.8755","332.984","135.511","273.612","547.401","0","303.337","49.9318","17.0048","393.558","733.442","0","0","0","499.864","0","0","0","78.0744","0","255.262","87.432","368.853","144.4","69.8191","0","21.4203","0","409.142","403.89","168.127","0","105.43","0","167.597","201.402","381.983","147.105","0","13.0683","0","50.9499","0","243.312","375.505","260.172","1127.9","0","0","26.9911","25.8578","99.7615","0","139.889","94.7521","530.368","227.583","23.2184","0","11.31","105.922","158.616","275.467","222.616","95.749","36.7011","82.0508","292.936","21.5461","1524.73","729.615","149.142","31.9625","217.545","0","354.018","309.122","73.5556","0","275.57","77.1098","216.634","277.935","491.466","334.304","116.864","191.044","16.5534","37.9598","253.083","47.5968","20.1542","0","0","0","0","27.2414","88.6146","439.477","122.335","0","0","0","24.0472","68.187","0","176.271","0","349.048","2146.66","215.287","66.9544","29.258","57.6019","0","0","0","1011.33","467.798","256.327","304.123","453.893","304.173","341.383","297.421","350.48","187.837","371.035","285.151","63.791","304.655","336.831","292.162","93.7457","16.4612","392.444","35.6678","36.6297","568.747","443.955","355.057","423.499","133.428","81.2215","336.838","241.172","402.253","205.627","1011.83","420.939","157.794","392.151","525.805","197.791","227.825","178.336","0","66.1908","342.033","17.5883","387.344","22.2839","101.218","43.4219","246.757","316.46","94.8554","59.6999","311.484","428.444","239.599","178.28","391.619","509.205","12.2763","17.8612","227.837","268.373","145.208","451.706","206.38","206.468","34.5551"
"M281.2486T15.3","281.2486","15.27","10711.4","65958.3","5691.99","5892.4","51430.9","16767.7","13799.9","834.895","5511.65","10568.9","32645.2","8492.94","70113.2","18586.4","15190.8","13923.1","1059.17","2900.07","24470","2079.02","31640.6","14819.3","25159.9","3087.5","25227.6","20425.1","19611.3","1908.13","34293.5","2257.88","8058.95","28922.2","14621.8","81785.8","11896.9","1403.96","79303.9","38008.6","337.887","44447","27494.4","11221.7","2415.87","42137.1","11019.1","8968.67","5889.25","32361.4","3271.55","8505.97","2710.03","18055.4","4077.39","29790.4","37178.6","12250.5","76506.6","35489.1","13062.5","35477","3682.51","757.895","7087.34","28351.1","17367.1","16339.1","16883.8","16834.4","2574.66","541.422","3974.93","744.289","14880","8189.55","13836.7","1245.09","8289.81","3258.29","4134.58","7038.57","1316.48","10208.7","17533.4","30066.4","3530.44","18303","2567.71","804.489","863.317","3953.28","9735.62","26249.7","64320","11871.4","27813.2","6940.51","3154.17","2141.21","1061.46","645.581","4244.95","61270.7","77198.2","5802.21","43199.8","172.89","71590.9","2393.33","6213.32","9605.53","35982.5","289.36","73092.9","9642.11","24904.6","51107.9","23482","2697.63","31910.9","3847.51","14301.3","19002.6","6005.61","10203.1","1331.44","14078.1","56439.2","19928.1","6246.68","7144.13","420.423","819.024","623.014","5140.81","6450.19","9901.62","1802.71","9587.31","7389.13","4946.29","4537.12","6553.2","4682.73","18409.3","513.207","4774.12","97109.8","1526.22","732.795","1761.82","61993.2","888.291","1670.27","2807.45","10971.1","32052.3","18811.4","16924.4","23174.2","29702.9","30709.8","1807.23","2998.22","15891.3","37077.6","27494.5","20037.2","10423.7","57153.7","5205.67","30999.2","10038.1","37206.1","26213.9","27427.7","61477.9","43690.2","56743.5","14383.5","53638.7","66525.4","29808.4","708.809","11882","58455","19305","25882.1","6869.18","42411.6","3815.8","11816.6","39343.7","6313.3","94609","4153.1","70652.7","16055.3","18152.3","1745.37","603.061","227.449","2349.98","9024.49","1334.38","56967.8","43904.3","35665.8","33612.1","50704.9","15967.3","35037.8","3437.59","15212.6","51014.2","48072.4","8968.56","42633.1","77056.4","81465.6","31745.4"
"M259.1813T6.2","259.1813","6.2","20.4309","49.0339","115.706","0","0","0","0","0","0","0","0","16.7896","83.8371","10.6778","0","332.701","131.163","20.968","0","0","31.3662","0","279.891","98.3754","103.083","0","0","351.021","183.563","58.6052","60.78","0","347.577","0","199.114","99.1973","15.1731","0","235.586","106.983","0","220.025","0","0","0","0","402.472","0","0","0","0","86.5799","0","0","0","153.331","0","0","78.1372","187.097","0","31.2424","0","5.852","0","82.729","173.632","77.8056","0","30.2627","0","0","7.49458","0","0","0","0","0","0","0","352.754","33.5549","295.627","181.475","0","0","0","0","0","0","0","332.379","65.3338","0","0","0","0","125.185","0","0","0","0","97.0144","31.0949","274.515","58.3577","0","0","0","0","96.9372","0","113.665","133.314","93.1344","0","132.322","21.4207","75.3601","155.407","112.804","132.361","0","36.5982","18.184","256.434","53.2242","0","0","0","0","0","0","0","0","0","15.5608","0","0","0","0","141.1","23.5875","384.969","0","284.691","0","152.759","0","0","0","0","0","0","26.5319","39.5684","56.0171","0","109.046","73.5496","95.4505","59.8801","61.2786","24.9359","33.3057","0","64.6436","93.868","0","27.0673","36.2296","111.561","34.1327","0","27.797","29.718","48.7399","0","19.3513","0","35.229","62.9202","0","0","0","0","17.0024","49.1293","0","142.843","96.3139","30.2223","0","0","18.2921","0","0","0","0","0","0","0","20.9549","83.7835","25.4933","0","13.8303","86.2117","0","119.559","31.3689","0","0","0","0","45.1996","0","0","0","0"
"M255.2326T15.2","255.2326","15.16","3874.95","3593.28","1623.7","12529.5","2175.52","1758.2","506.447","1132.61","351.149","1359.78","1075.41","424.132","5813.66","924.898","1754.36","1022.88","446.323","293.001","1066.71","319.523","2027.29","2429.92","1562.49","397.238","9333.61","1045.1","384.05","555.468","1324.3","167.15","527.856","1466.52","905.959","950.542","800.004","226.794","4902.07","1007.88","234.205","580.773","1104.9","2084.26","819.913","1702.26","5700.08","628.395","859.229","928.634","543.715","1479.69","370.369","3180.89","350.835","1009.38","1983.08","8755.06","2931.05","1393.65","5124.58","4530.19","1369.41","195.959","404.157","1643.5","1683","691.611","973.417","1055.02","3580.43","509.667","1359.43","371.51","1291.49","880.23","1928.03","237.768","754.27","910.623","437.624","639.486","1869.51","724.292","1001.83","324.627","1187.99","9674.47","1283.57","795.26","188.746","1098.98","573.023","1861.91","839.066","1490.41","1325.2","599.623","762.843","3482.89","482.345","706.061","744.677","10784.6","8492.33","6384.37","5404.65","1898.4","6253.29","1304.65","9644.6","6660.03","6137.43","2417.66","8293.7","3722.2","9759.14","7218.53","4153.05","2379.71","7847.23","4315.2","1031.57","1358.83","1040.18","4373.71","2257.04","7533.48","8136.04","1061.34","2247.34","1985.17","1499.37","789.194","134.923","7940.59","3727.9","2641.21","1522.12","574.345","11806.6","612.995","652.159","6644.78","2162.41","4828.03","1467","7380.91","2163.09","2134.47","1012.24","4587.63","6813.22","1373.63","103.31","2678.13","971.861","3486.45","1361.2","1301.54","1869.96","1136.94","1314.45","392.287","947.684","1079.19","909.616","2787.29","1278.18","1441.81","1911.92","547.877","625.726","737.159","2041.19","673.739","599.954","3724.79","991.391","1690.8","1711.26","9842.88","5792.63","990.077","219.745","900.339","1911.9","679.521","1229.12","1845.59","1681.72","1053.55","1734.57","1101.84","994.647","1559.99","801.22","3199.74","480.236","1887.56","301.357","580.021","44.2908","1202.42","934.737","943.231","1721.27","3945.23","570.143","1341.69","2551.36","1628.94","2011.47","633.719","359.153","5600.06","8024.67","1891.44","1410.93","3083.21","3521.4","1632.31"
"M253.217T14.2","253.217","14.21","111.672","105.316","25.4388","120.333","156.4","545.272","0","49.7691","34.1384","52.814","316.344","40.8009","161.515","49.415","27.4559","16.883","0","0","43.125","21.9966","69.4689","341.814","96.3901","65.9954","64.947","40.4245","68.6345","17.6576","30.3321","78.7898","44.7666","75.2499","37.311","82.7225","36.244","31.8675","978.483","70.0341","0","82.982","292.955","59.7782","44.3717","44.8644","127.778","199.438","29.8704","79.4966","0","193.933","39.9773","126.518","126.179","1551.03","290.06","96.3533","526.726","58.2919","22.3267","104.91","199.453","49.3564","315.209","170.359","34.8476","45.7884","28.5721","37.0946","44.4585","14.9564","531.052","0","85.1127","52.9352","100.298","0","50.2637","122.152","33.282","56.6505","20.7346","176.61","24.1909","34.9606","33.9423","231.403","52.2518","0","15.1722","72.8486","29.2883","89.814","52.2075","143.761","117.11","29.435","24.3298","0","28.0919","0","30.6609","1243.85","130.068","189.022","137.853","0","51.8629","72.9647","56.0806","259.117","23.1685","45.6949","328.045","1003.07","73.2523","411.967","169.795","63.3695","54.7876","266.39","0","30.7631","21.5943","109.551","46.2179","59.823","141.754","49.8212","229.385","25.2708","0","68.5608","0","174.673","132.717","40.6219","31.3904","85.8465","58.7549","0","27.5617","23.7505","51.4504","0","0","0","156.5","44.6059","0","79.6245","78.0441","0","0","0","58.8677","65.6748","70.7854","88.5911","54.1588","64.1905","56.4374","22.6542","28.1985","75.0058","66.1452","45.4488","72.1632","22.9155","57.7908","33.9293","326.985","52.0022","60.2975","67.67","26.1704","77.4199","140.994","77.3507","30.6314","548.264","210.188","39.412","52.9661","120.547","108.868","77.232","49.7856","60.6704","92.9219","15.6065","205.817","49.3935","20.1875","159.748","34.3879","137.346","94.229","45.8045","12.5218","30.1843","15.9164","72.7357","25.9672","19.2154","34.0902","783.107","40.6109","44.0924","134.402","129.664","85.4631","118.749","92.2256","4552.42","670.399","246.24","116.735","1723.46","133.54","127.172"
"M334.2518T13.7","334.2518","13.73","97.9045","0","0","17.3871","145.036","82.7692","0","17.4063","22.0459","126.464","129.18","44.6029","0","40.2543","66.8146","0","0","26.318","47.4182","45.0515","21.2302","86.0962","0","25.2671","15.7905","31.22","62.1749","0","23.556","12.8981","0","28.4455","0","39.6795","10.0632","0","22.705","61.5635","0","59.3041","120.657","0","15.1728","67.9121","185.515","190.789","30.1095","0","22.2705","117.689","31.0689","0","57.853","19.2181","33.128","57.9591","0","57.8515","0","0","19.54","35.0303","241.802","132.65","31.7015","0","0","0","57.119","99.1826","230.177","32.2099","87.7728","37.6491","14.3951","0","112.552","140.57","291.625","19.3219","0","0","0","10.498","0","15.0879","44.8652","49.4884","52.459","31.2201","86.2186","0","13.8436","116.029","103.862","0","659.58","0","103.685","79.0444","119.737","24.539","114.05","0","29.6261","0","0","0","45.3605","207.206","0","34.46","0","0","25.866","29.5595","0","62.2339","0","22.1821","0","0","0","169.645","24.1001","0","0","26.0784","27.4606","65.2354","0","78.8498","0","127.54","45.2473","28.3725","133.339","0","47.8453","41.4065","133.445","0","82.5375","0","0","0","0","0","0","67.3638","0","0","0","0","0","0","15.2673","25.669","0","29.3891","18.9759","16.0895","0","35.8765","0","16.7215","47.0882","0","16.6213","49.0392","17.3989","0","0","181.459","27.8216","0","11.6074","56.599","19.943","10.0737","0","0","23.627","0","0","14.7466","0","0","20.5141","0","0","0","0","0","19.6747","0","108.826","49.4403","19.3423","15.3284","59.508","38.0358","0","0","0","47.563","0","71.7721","0","0","0","180.657","0","95.3844","35.121","105.178","25.8887","66.6661","10.8293","38.0278"
"M355.2428T8.1","355.2428","8.07","510.501","522.567","377.795","290.373","447.188","265.217","1458.62","453.4","271.688","269.799","390.499","478.977","553.81","340.453","557.215","524.111","332.917","644.798","372.417","420.197","418.526","277.164","930.605","646.993","331.317","550.22","557.856","330.633","594.441","157.29","630.321","649.794","658.423","621.838","400.056","441.508","368.508","378.55","345.088","382.625","383.524","840.755","594.495","370.099","425.355","292.427","853.944","680.155","731.013","274.315","643.538","615.058","561.454","545.34","853.649","564.651","546.014","367.453","484.953","404.993","677.159","395.193","216.917","254.303","477.535","458.1","582.103","495.72","1165.68","390.986","344.602","587.389","331.348","718.905","428.287","5130.17","304.764","371.303","349.255","801.283","717.794","455.832","686.896","395.641","1444.75","560.97","498.397","567.083","101.264","892.072","524.535","536.895","672.194","272.797","261.905","928.723","431.839","659.448","633.257","1052.08","382.047","264.823","338.488","796.662","622.673","633.702","892.555","1341.24","588.965","323.421","567.378","724.576","795.278","438.565","518.18","471.6","413.743","277.437","370.8","355.86","675.669","377.38","730.3","480.819","550.996","602.236","417.537","752.662","737.735","609.149","1356.1","764.055","672.084","187.24","736.494","196.316","531.929","1026.1","379.786","1234.04","436.189","694.309","559.093","480.782","941.354","695.245","1503.7","641.856","912.73","515.195","599.717","1498.33","1249.94","1203.66","1085.78","524.626","362.162","280.119","622.878","433.586","412.992","575.754","415.646","457.095","514.738","649.824","557.666","488.453","391.933","623.116","307.044","572.973","494.113","258.544","527.579","307.807","501.657","358.676","558.341","219.876","548.614","288.025","450.391","581.331","461.526","364.003","455.592","678.755","316.554","526.157","601.791","617.852","366.765","714.736","355.085","372.075","366.243","440.9","276.544","219.285","392.405","271.64","582.041","471.98","572.605","410.51","615.518","381.622","241.519","477.716","641.705","181.883","310.272","236.431","290.45","589.828","552.617","369.528","346.579","298.886"
"M165.0545T2.5","165.0545","2.55","12571.7","7455.51","576.981","3786.68","16835.2","0","0","11054.8","33334.1","20.7759","24343.1","59.8011","140.803","521.237","43162.4","1023.25","6267.55","31800.5","29283.6","749.602","7458.02","1081.62","3438.34","11406.7","287.704","6896.02","34872","394.144","528.295","1284.93","627.451","266.25","78.6168","14037.7","855.597","22127.3","26844.8","18389.9","548.473","293.547","26425.6","790.861","25.1806","8541.49","0","4762.47","9000.6","0","8.95072","3.66189","6726.19","49617.4","0.338775","13303","8.4765","103.791","15.108","5929.06","120.205","78.5605","8.35391","5403.56","32928.7","50.5601","32007.2","137.48","77.4129","4.80672","19.2609","9979.62","60850.7","17681","6202.97","41949","38527.3","8555.43","9218.83","9719.87","6810.23","6.95844","136.663","22100.2","35.8118","12560.2","4087.29","18.7419","10371.8","351.08","16580.3","0","23115.5","126.216","664.48","32.9939","26251.9","349.064","18902.2","862.253","0","28780.7","8088.85","2858.96","148.53","7300.5","66.4266","2943.84","3036.32","0","21.797","4861.18","618.664","21.3213","150.52","322.332","175.554","1091.19","58.5211","2313.17","11993.7","210.53","211.948","606.142","17400.9","8564.24","11519.7","104.269","3148.19","0","18.0676","1.0549","0","0","0","1553.83","4.32029","4051.38","42.9422","39.2193","11277.1","22993.4","4224.75","65.8967","8943.66","3733.94","7.05378","205.569","9189.23","445.227","468.202","41736.2","84.0886","0","56390.6","3329.78","782.846","67.2997","13265.4","3480.84","30.2266","516.259","24619.5","87.5231","76.6642","899.251","526.99","63.0936","3543.25","1247.26","122.571","136906","232.184","12731.6","18222.7","19984","36364","582.258","0","11002.8","740.107","5591.55","8849.81","1260.97","21609.8","16823","31513.1","1245.11","52.4171","11170.9","13899.1","26.1375","583.264","26487.6","32216.8","0","334.628","578.003","45.8579","24339.9","16.4493","6682.51","9961.13","44569.9","283.011","57.6435","72929.3","12904.6","143.248","1378","170.446","71.3596","307.703","8430.24","56.4205","573.554","0","85.4604","235.167","20651.3","180.993","30589.5"
